active_months_L5M,avg_L1M_value,avg_L3M_value,avg_L5M_items_log,avg_L5M_skus,avg_L5M_value,avg_gap_L5M,avg_items_per_cat_L3M,avg_items_per_cat_L5M,cancel_rate_L5M,cnt_L1M_orders,cnt_L3M_orders,cv_L5M_value,global_cancel_val_ratio,recency_days,spend_velocity,std_L1M_value,std_L3M_value,sum_L1M_items_log,sum_L1M_value,sum_L3M_items_log,sum_L3M_value,tenure_days,label,snapshot_date
4,245.32,158.34,35.23925349258939,22.33333333333333,207.9333333333333,21.0,3.117205845785977,3.347577799872267,0.333277787035494,1.0,5.0,1.5019322884294513,0.0759990084297414,27,0.9295945433876468,0.0,321.668214391786,52.37655975825424,245.32,140.63219191126217,791.7,570,1,2011-08-31
2,293.85,243.9275,40.88923714145676,26.75,243.9275,12.333333333333334,3.4158431280973223,3.4158431280973223,0.4998750312421894,2.0,4.0,1.2295689744490348,0.0087662754062457,10,1.8069918315893043,417.617264968775,299.92691558389134,96.8460195818172,587.6999999999999,163.55694856582704,975.71,521,0,2011-08-31
2,0.0,137.26,12.372212051568594,11.0,79.91000000000001,4.125,4.872969663631069,2.7409353755852206,0.4443950672147539,0.0,2.0,1.4767051212678688,0.0229760609785582,79,0.0,0.0,28.991378028648437,0.0,0.0,33.84593853789024,274.52,600,0,2011-08-31
3,0.0,201.91333333333333,55.79949376812696,53.25,185.43,20.33333333333333,6.508477074739616,6.666817026166125,0.0,0.0,3.0,0.4285543179429486,0.0,44,0.0,0.0,88.55713090052848,0.0,0.0,177.22486057747764,605.74,521,0,2011-08-31
2,0.0,181.75333333333333,29.32125681489876,19.8,204.012,7.25,3.0229672737271804,3.929998518496277,0.1999600079984003,0.0,3.0,0.6475754648977388,0.007479169075822,69,0.0,0.0,180.99864097095684,0.0,0.0,72.54978737513156,545.26,560,0,2011-08-31
3,0.0,193.2,30.59238203808357,29.75,140.9575,21.0,5.124359455068117,3.6694913744882816,0.2499375156210947,0.0,1.0,0.6824401322959384,0.0019963088936937,84,0.0,0.0,0.0,0.0,0.0,43.10645926375135,193.2,231,0,2011-08-31
5,98.3825,94.896,20.999656545796068,22.813953488372093,91.14348837209305,3.4761904761904763,3.039758957140568,2.919696879680441,0.2325527313318295,8.0,25.0,0.6291794138160655,0.0176962043710321,3,0.995270612038442,71.9903802601431,57.49869397067496,167.9721127964454,787.06,533.2936267156764,2372.4,636,1,2011-08-31
2,0.0,171.18,4.976733742420574,1.0,171.18,34.0,0.9990009990009991,0.9990009990009991,0.0,0.0,2.0,0.165064972025017,0.0937645774616522,43,0.0,0.0,28.255986976214437,0.0,0.0,9.953467484841148,342.36,568,1,2011-08-31
3,-22.6,224.87,22.63399346549673,11.666666666666666,224.87,30.0,2.776995636082383,2.776995636082383,0.3332222592469177,1.0,3.0,0.9564125899979036,0.055211430887974,27,-0.100502512562814,0.0,215.0694555254186,0.0,-22.6,67.90198039649017,674.61,638,0,2011-08-31
4,496.24,362.5366666666667,29.286525072292115,15.2,293.342,25.0,3.166000151005868,3.2492460180087077,0.1999600079984003,1.0,3.0,0.7073781931935071,0.0452015161266118,27,1.3687994777539745,0.0,160.1346752996781,51.07506247451408,496.24,100.56230682413036,1087.61,586,0,2011-08-31
5,3896.87875,3322.0475,102.58117111110548,26.666666666666668,2895.2237037037034,5.6923076923076925,5.509719921628026,4.571448898433884,0.0370356653457279,8.0,16.0,1.4423147965892895,0.0106736420770479,0,1.7595528435400156,5793.5750341229295,4514.673926869285,1130.2580587530897,31175.03,1947.981740102,53152.76,637,1,2011-08-31
3,0.0,114.13,21.41422384787225,14.8,123.752,18.0,2.707465838610648,2.7087522738023875,0.3999200159968006,0.0,4.0,1.025047522095483,0.0447138102928267,45,0.0,0.0,144.35463091521058,0.0,0.0,78.2114011753062,456.52,215,1,2011-08-31
5,248.99,255.02666666666667,32.496606080632475,19.3,268.731,14.77777777777778,2.9358485231265075,2.9612520933646342,0.0999900009999,2.0,6.0,0.5391642281320019,0.0124328764619916,13,0.9763292727557904,0.1979898987322441,113.44538503908684,53.15306467580567,497.98,187.07524311267807,1530.16,637,1,2011-08-31
5,2010.9,1656.45,47.72242946549755,13.625,1428.41875,18.714285714285715,3.875690197476009,3.322014034914526,0.1249843769528809,1.0,5.0,0.8227447721808568,0.0206175111918989,21,0.7283890247215431,0.0,1241.3906919056546,66.1653428270284,2010.9,266.42667077680017,8282.25,635,1,2011-08-31
2,0.0,31.200000000000003,3.694163929788553,1.0,26.0,14.0,0.9990009990009991,0.9990009990009991,0.0,0.0,1.0,0.282831834327145,0.0,87,0.0,0.0,0.0,0.0,0.0,3.8918202981106265,31.200000000000003,572,0,2011-08-31
5,423.3,208.988,32.30660946384388,15.125,245.82625,17.142857142857142,3.1458203623292578,2.9937642926387618,0.0,1.0,5.0,0.4812219559780531,0.0035074561462335,29,1.215285088139032,0.0,126.51059350900223,61.17054985922899,423.3,141.12177717182624,1044.94,356,1,2011-08-31
3,190.15,155.18333333333334,29.576741389420373,20.33333333333333,155.18333333333334,23.0,3.758785578471372,3.758785578471372,0.0,1.0,3.0,0.264895771190967,0.0035741008876174,16,1.2253248845451616,0.0,41.10767365508943,41.96124708161904,190.15,88.73022416826112,465.55,629,1,2011-08-31
2,0.0,103.75,27.71577930785158,30.5,103.75,38.0,4.665948523886689,4.665948523886689,0.0,0.0,2.0,0.0408925281406375,0.0,42,0.0,0.0,4.242640687119285,0.0,0.0,55.43155861570316,207.5,524,1,2011-08-31
4,502.25,438.575,42.35815879676994,16.4,436.228,25.75,4.640293612700657,4.562022443272247,0.0,2.0,4.0,0.1769863969171332,0.0027081484982191,12,1.717779171179388,63.14463555995866,88.9443037336662,93.79279610648192,1004.5,167.57339536213817,1754.3,634,1,2011-08-31
4,148.57,206.86,28.29248665559621,24.125,228.20125,20.0,2.896339560559356,3.4293686268055024,0.1249843769528809,1.0,3.0,0.6992741198267614,0.0148779786953179,9,0.7182152180218505,0.0,91.11681568184878,13.640928573264494,148.57,54.22301630364239,620.5799999999999,162,1,2011-08-31
3,372.24,309.925,61.38367798506497,40.0,304.09,45.5,5.017200660230284,5.136243176478149,0.0,1.0,2.0,0.2075998291945708,0.0108536970756537,27,1.801597160603372,0.0,88.12671813927942,81.17839342621312,372.24,119.45375677353591,619.85,636,1,2011-08-31
4,-9.9,209.3066666666667,31.5868184926927,13.75,233.605,38.0,2.224360593631621,2.19945404727346,0.2499375156210947,1.0,3.0,0.6976662476633201,0.0142796524427341,6,-0.0472990189833099,0.0,190.52765713495072,0.0,-9.9,89.56006427885659,627.9200000000001,630,1,2011-08-31
4,316.98,277.98,18.5373599326159,8.0,291.836,23.5,1.8370357607964831,1.7895646214346272,0.1999600079984003,1.0,4.0,0.6265665342421848,0.0088420606497768,10,0.8552233973667169,0.0,208.0900965127045,16.666296536078445,316.98,71.39676404627312,1111.92,302,0,2011-08-31
5,122.28,188.18,10.089203846387088,4.733333333333333,115.75733333333332,8.714285714285714,2.5321561810897952,2.154437720493413,0.0666622225184987,1.0,5.0,1.190344732957295,0.0338091157062194,10,0.3898820278456796,0.0,128.70353219706132,11.586668370495236,122.28,77.6777147318348,940.9,635,1,2011-08-31
4,-4.5600000000000005,113.7,10.89176092405137,4.6,109.66400000000002,27.75,2.4985009992506244,2.078844760623248,0.1999600079984003,1.0,2.0,0.9152764582568094,0.030282167194556,30,-0.0601583113456464,0.0,167.24489588624223,0.0,-4.5600000000000005,22.481374261912286,227.4,632,0,2011-08-31
3,0.0,-25.0,41.03236572437904,21.0,300.7033333333333,17.0,3.9960039960039966,4.339475137550238,0.3332222592469177,0.0,1.0,0.9868160167922408,0.0221578102315731,91,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,552,0,2011-08-31
3,279.76,244.915,38.891127977555456,15.5,244.915,24.0,3.524039156027979,3.524039156027979,0.0,1.0,4.0,0.6208263836955266,0.0314923781389983,12,0.8567053875834473,0.0,152.0503145891736,46.13121667858893,279.76,155.56451191022182,979.66,537,0,2011-08-31
4,315.5,335.0566666666667,31.64335381954379,16.0,304.108,23.75,2.624588606977369,2.545971597249564,0.1999600079984003,1.0,3.0,0.7221390002877525,0.0154662525985156,12,0.9416317637812508,0.0,36.14818990396798,36.79832897495661,315.5,108.42047080543388,1005.17,636,1,2011-08-31
3,0.0,277.12,23.188964733820445,14.333333333333334,276.43666666666667,40.5,3.4991252186953257,3.0993218168829784,0.0,0.0,1.0,0.18676323078324,0.0,44,0.0,0.0,0.0,0.0,0.0,24.18163813231239,277.12,510,0,2011-08-31
2,0.0,365.11,53.94110132858295,24.0,361.13,45.0,3.713755177831738,4.606190260747911,0.0,0.0,1.0,0.0155859507443141,0.013591154872728,68,0.0,0.0,0.0,0.0,0.0,60.38688311549793,365.11,451,1,2011-08-31
3,312.66,325.295,174.69851591893567,102.66666666666669,1034.9,46.5,3.713755177831738,11.00831687054596,0.0,1.0,2.0,1.1876854464461055,0.0045870789865832,8,1.4417374998078667,0.0,17.86858836058404,56.12430510279954,312.66,116.4772937035016,650.59,623,1,2011-08-31
5,191.1,129.19,23.49195011566099,7.875,161.4225,18.285714285714285,1.6382550359136612,1.8327364412815528,0.1249843769528809,1.0,6.0,0.7909422393961564,0.0128750509939743,5,0.73960832881802,0.0,130.6751316815866,26.260605024326857,191.1,110.88356325692712,775.14,346,0,2011-08-31
5,301.58000000000004,277.3925,60.11176791460441,39.333333333333336,252.95,11.909090909090908,5.5656767022079565,5.157769942583811,0.4999583368052662,2.0,8.0,1.11946214901689,0.0233149434140668,7,0.815396955577386,456.57884861215376,312.7268088352607,146.29685358801726,603.1600000000001,541.3026083118411,2219.14,625,1,2011-08-31
4,163.72,214.9466666666667,35.33120664994661,20.0,194.40714285714284,18.83333333333333,3.4161493852595206,3.23120077251794,0.285673475217826,1.0,3.0,1.518471447047252,0.042689619671712,9,0.7616773153030209,0.0,61.15994222800848,41.16243002288766,163.72,132.60373466669287,644.84,335,0,2011-08-31
2,0.0,180.76333333333332,32.40235932869374,20.88888888888889,180.76333333333332,3.5,3.011360266627816,3.011360266627816,0.3332963004110654,0.0,9.0,1.533129615994757,0.1128517996031237,44,0.0,0.0,277.1351529488816,0.0,0.0,291.6212339582437,1626.87,72,1,2011-08-31
4,352.23,295.315,42.76740298414031,26.75,239.6475,45.66666666666666,5.282379618060723,5.290597443124637,0.0,1.0,2.0,0.3338915175783969,0.0,3,1.7890896161725616,0.0,80.48996490246472,61.47490157842202,352.23,97.97378104549776,590.63,329,0,2011-08-31
2,0.0,110.78,17.887047829649124,23.33333333333333,107.14333333333332,7.0,3.428081702613912,3.599432472692244,0.0,0.0,1.0,0.3435550806345832,0.0,80,0.0,0.0,0.0,0.0,0.0,20.965442966973555,110.78,94,0,2011-08-31
3,132.05,156.75,15.629402701643691,7.333333333333333,151.4,38.5,2.2493543558462266,1.9994446018063403,0.0,1.0,2.0,0.1742459192811002,0.0100843629736499,27,1.2636363636363637,0.0,34.93107499061544,12.587313364747471,132.05,34.34239357391207,313.5,512,1,2011-08-31
3,388.12,426.65,74.95735110533623,30.0,448.52,48.0,4.28510212826739,4.28510212826739,0.0,1.0,2.0,0.1204669342293854,0.0019642749085107,5,1.3645376772530178,0.0,54.48964855823534,66.0310685202598,388.12,153.75850951107626,853.3,584,1,2011-08-31
5,406.855,522.4680000000001,61.08952441654312,24.875,449.18375,18.428571428571427,5.1390555083450895,4.653206252517285,0.1249843769528809,2.0,5.0,0.5406370089235075,0.0161130081366491,19,0.9344610579021106,144.56798141358965,204.4790956797296,114.57276170096736,813.71,347.1340055542731,2612.34,598,1,2011-08-31
3,0.0,381.27,45.077350946887805,19.75,408.5525,37.333333333333336,3.1383271561069,3.853370460806744,0.0,0.0,3.0,0.4390814576682387,0.0047769237463009,40,0.0,0.0,209.2945682524991,0.0,0.0,121.30506747441468,1143.81,544,1,2011-08-31
3,0.0,270.14,35.52827318829163,15.333333333333334,301.60166666666663,23.8,2.880219734921352,2.759281085673012,0.166638893517747,0.0,4.0,0.9549461999787512,0.0053812088395393,33,0.0,0.0,338.6721276790676,0.0,0.0,142.1159665810162,1080.56,586,1,2011-08-31
2,339.3,322.82500000000005,23.192318023203164,10.0,322.82500000000005,15.0,3.498625593476693,3.498625593476693,0.0,1.0,2.0,0.0721725277397009,0.0,19,1.5765507627971809,0.0,23.29916844009671,20.56230448320924,339.3,46.38463604640633,645.6500000000001,510,0,2011-08-31
2,403.2,243.06,12.746914936901348,12.5,243.06,36.0,2.7992902169191347,2.7992902169191347,0.0,1.0,2.0,0.9317503008645048,0.0,5,2.4882745001234263,0.0,226.47215987842745,9.551444720923955,403.2,25.493829873802696,486.12,344,1,2011-08-31
2,0.0,96.14,23.524138884980907,10.5,204.77,33.0,1.6661112962345883,3.498833722092636,0.0,0.0,1.0,0.7502332814733986,0.0141087870474221,85,0.0,0.0,0.0,0.0,0.0,13.145835733589472,96.14,634,0,2011-08-31
3,400.6,285.91333333333336,39.15429440063698,18.0,324.2675,37.66666666666666,3.1769241328096087,3.239713525260685,0.0,1.0,3.0,0.6334259710081528,0.0,20,1.4011238836943596,0.0,233.36139897878,48.19807118663668,400.6,106.10323635158868,857.74,320,1,2011-08-31
2,0.0,115.64,20.66121109425367,12.0,150.41333333333333,14.0,2.374281471284961,2.6937802709749543,0.0,0.0,2.0,0.4015930399594044,0.0731383321691108,73,0.0,0.0,6.519524522539967,0.0,0.0,25.685715529088668,231.28,556,1,2011-08-31
2,0.0,47.92,32.250632224986965,12.5,179.24,48.0,2.998500749625188,3.8736567732129936,0.0,0.0,1.0,1.036116318313527,0.0,63,0.0,0.0,0.0,0.0,0.0,16.029332740929885,47.92,111,1,2011-08-31
2,0.0,277.19,41.96526935235386,16.5,277.19,39.0,4.873406835697372,4.873406835697372,0.0,0.0,2.0,0.8785041119842392,0.0,48,0.0,0.0,243.51343330502323,0.0,0.0,83.93053870470773,554.38,336,0,2011-08-31
5,283.3566666666667,236.03666666666663,31.86248218036176,15.636363636363637,336.1609090909091,14.9,2.924903029988289,3.2666859840039977,0.181801654395055,3.0,9.0,1.1365190792905195,0.0298220138763104,0,1.2004773269689737,477.3046738021045,316.1110379676736,81.47637962871688,850.07,219.31969092924143,2124.33,636,1,2011-08-31
4,297.87,192.4466666666667,59.61109807284578,40.0,304.3316666666667,25.0,3.665800486268365,4.956239328052772,0.4999166805532411,2.0,3.0,1.1527307548087695,0.0275783460580058,21,3.095610905185852,429.6663645201938,354.46978719396293,129.76940010433896,595.74,129.76940010433896,577.34,178,0,2011-08-31
5,361.6235294117647,516.8301851851852,53.01786606802115,23.146341463414632,504.5778048780488,1.8641975308641976,4.453608154903145,4.1054569882885135,0.1829245984805063,17.0,54.0,1.6651616470667578,0.0613993115338778,1,0.6608231158382489,1475.661278126442,988.6526351755645,848.263944466465,6147.599999999999,2884.733210849162,27908.83,638,1,2011-08-31
2,844.73,805.075,58.39156262636732,22.5,805.075,39.0,3.2138265962005423,3.2138265962005423,0.0,1.0,2.0,0.0696588133491807,0.0,15,1.573884420706145,0.0,56.08063881590505,62.61100624345876,844.73,116.78312525273464,1610.15,510,0,2011-08-31
3,0.0,591.7,44.13724024646698,17.0,438.36,24.33333333333333,5.165576627839373,3.832288626154315,0.0,0.0,2.0,0.6568457269988024,0.0146293374078276,44,0.0,0.0,118.79393923933996,0.0,0.0,131.73172914391614,1183.4,560,1,2011-08-31
3,13.2,139.235,25.774517199048045,11.666666666666666,185.6233333333333,55.0,3.123844413521994,3.1656255100394066,0.0,1.0,2.0,0.8052135727944151,0.0,9,0.1422056235860236,0.0,178.24040633369302,2.19722457733622,13.2,53.97019331938319,278.47,119,1,2011-08-31
3,0.0,144.515,17.2108349892548,13.666666666666666,161.24333333333334,49.0,1.809249474942292,2.015574496412035,0.0,0.0,2.0,0.2920127254553634,0.0,47,0.0,0.0,52.4885363674774,0.0,0.0,28.8631241819964,289.03,636,0,2011-08-31
3,302.96000000000004,329.925,24.53351975043456,10.666666666666666,377.55,59.0,2.594645283453342,2.146326048337386,0.0,1.0,2.0,0.229861411722585,0.0,7,1.3774039554444193,0.0,38.13426870939047,14.206707694274732,302.96000000000004,63.46002524228435,659.85,125,0,2011-08-31
5,214.745,181.17555555555555,45.99158636428924,33.94117647058823,174.16647058823528,8.625,5.206855514653785,4.978569423454623,0.2352802776307276,2.0,9.0,0.667792205998016,0.0277281260637503,8,0.7901912203019785,31.770307678711585,118.16225434874616,132.4797631898296,429.49,445.6040926220773,1630.58,638,1,2011-08-31
3,0.0,207.735,47.60992558686737,45.333333333333336,231.14666666666668,31.0,6.142033274265227,6.189627667774208,0.0,0.0,2.0,0.1769529202432638,0.0321816025384848,56,0.0,0.0,7.57311362650794,0.0,0.0,94.75560193635629,415.47,398,1,2011-08-31
4,670.88,432.918,61.952149588809135,41.833333333333336,531.6466666666666,20.4,4.442454895931664,5.805949425316548,0.166638893517747,1.0,5.0,0.7195839455601892,0.007997219669635,16,0.9298019486369242,0.0,331.42113997148704,53.708132194631375,670.88,209.5694098932489,2164.59,574,0,2011-08-31
3,0.0,312.85,15.09753525666613,6.6,190.554,17.5,3.3993201359728054,1.6993254583377149,0.3999200159968006,0.0,1.0,0.9490934761789857,0.0729328958764077,68,0.0,0.0,0.0,0.0,0.0,32.91223631176884,312.85,524,0,2011-08-31
3,141.765,109.42,40.40439136045034,36.2,170.744,24.75,3.95374514014667,4.918356627615614,0.1999600079984003,2.0,4.0,1.00843422952657,0.0097468254309311,9,1.943406141473222,148.31564735387835,120.24721562957984,58.30480494869064,283.53,110.76423266007168,437.68,229,0,2011-08-31
3,0.0,116.09,17.773405633992258,24.33333333333333,126.27333333333333,28.0,4.142265390658477,4.0247189220303685,0.0,0.0,1.0,0.2191863966000068,0.0,87,0.0,0.0,0.0,0.0,0.0,21.19988052490652,116.09,325,0,2011-08-31
5,407.2466666666666,324.1857142857143,47.631177664047456,29.818181818181817,418.1827272727273,6.428571428571429,3.571719066712775,3.8257296185236656,0.1363574382982591,3.0,14.0,0.6440419904936339,0.0079625115987684,14,0.8075662098444454,352.3560411477762,281.5054337968325,142.85153704771756,1221.74,556.512141803976,4538.6,629,1,2011-08-31
4,0.0,348.475,28.96296644190541,19.0,327.476,26.25,3.2614071058623018,3.689454663697795,0.0,0.0,2.0,0.6867259322318484,0.0079363520371588,36,0.0,0.0,274.7321976944093,0.0,0.0,65.53619069565424,696.95,623,1,2011-08-31
4,912.67,455.2366666666667,33.77226554425339,15.5,409.0216666666667,22.6,2.832435661663668,3.4990489772097213,0.166638893517747,1.0,3.0,0.8600301871650886,0.0363133217611477,27,2.004825328949777,0.0,546.3703681874899,69.69090717970853,912.67,97.37445817406434,1365.71,594,0,2011-08-31
3,137.83499999999998,108.6575,26.0676173405842,25.0,126.748,27.0,4.150755070677999,5.370091684635376,0.1999600079984003,2.0,4.0,0.6430077724091561,0.0303516201185532,7,1.902790879598739,48.599449070951415,81.69876024151162,45.40011815014312,275.67,85.03774427168015,434.63,633,0,2011-08-31
5,786.4,532.3977777777777,21.51148213249951,5.642857142857143,516.6671428571428,9.307692307692308,2.122759824782974,1.858434570692682,0.1428469395043211,1.0,9.0,0.8492600337927497,0.0180863902063575,27,0.4923636879693128,0.0,348.87225247136587,46.41782352075894,786.4,212.18285136692836,4791.58,638,1,2011-08-31
5,348.41,285.007,28.53550499719265,11.875,256.62125000000003,8.533333333333333,3.292345636479588,2.911005654418712,0.1249921879882507,4.0,10.0,0.94744616534966,0.013020318397922,5,1.4669534432487623,249.6717185959729,234.4947535091848,149.25928158996416,1393.64,312.59619672598063,2850.07,635,1,2011-08-31
4,166.39,148.55,26.01132307217148,9.8,272.94,25.0,1.6990357984893394,2.187681716923167,0.1999600079984003,2.0,4.0,1.1455329007518416,0.0018779994276876,3,1.6801413665432514,207.309566108272,164.89886071973532,25.74922011642996,332.78000000000003,50.261324155146205,594.2,587,0,2011-08-31
3,0.0,331.7833333333333,29.023521100915467,14.5,287.6875,28.666666666666668,2.9325566013400564,3.0324730991223365,0.2499375156210947,0.0,3.0,0.9485778903510992,0.0073323206104631,41,0.0,0.0,316.29231074013376,0.0,0.0,102.86617252826952,995.35,127,0,2011-08-31
5,191.14,212.03333333333333,41.69081068881742,15.8,218.992,32.25,2.5471972367154314,2.7014348268809303,0.0,1.0,3.0,0.2933181395128678,0.0,16,0.901462034271341,0.0,88.72461965730446,40.807865222589946,191.14,128.45487737339636,636.1,321,1,2011-08-31
5,498.565,311.03818181818184,16.65461865895457,5.470588235294118,385.6452941176471,7.875,1.5809139081693095,1.875361409923834,0.3529204164460914,2.0,11.0,1.316849426352531,0.0409896658302582,13,0.8743124199893612,710.3806855834413,392.9252740870249,43.29419607338126,997.13,155.89791964892362,3421.42,518,0,2011-08-31
3,312.14,223.24666666666667,31.498224977834514,14.833333333333334,187.08166666666668,18.6,3.2215927283621486,3.484953199597595,0.4999166805532411,1.0,3.0,1.2245913386861849,0.0321999621018247,26,1.3981843700540508,0.0,210.2043732497812,50.478847509763696,312.14,117.9679069246489,669.74,330,0,2011-08-31
4,295.8,261.59166666666664,16.62063497357007,5.875,253.76625,16.0,1.4383200143559929,1.4786225529991777,0.0,2.0,6.0,0.5389808454462152,0.0,6,1.130769965913797,133.21891757554556,144.92972923685002,27.024409662692364,591.6,93.29470337216053,1569.55,510,0,2011-08-31
4,203.78,187.705,20.79564552353717,9.0,153.715,37.66666666666666,1.8330278286952173,1.6913402037760514,0.0,1.0,2.0,0.2740398635534913,0.0,27,1.628459550891026,0.0,22.73348301514752,26.975729081559585,203.78,50.45980367130177,375.41,322,1,2011-08-31
4,300.33,198.8033333333333,23.65614229980988,8.2,255.542,29.75,1.9991671662711925,2.665678240449153,0.1999600079984003,2.0,3.0,0.9350090283307652,0.0016236550882867,15,3.0213779111684915,376.7889194230637,319.2302257514682,52.68411467440591,600.66,52.68411467440591,596.41,342,1,2011-08-31
3,506.9,318.48,23.373138101886777,8.571428571428571,324.26000000000005,17.666666666666668,3.415174571527436,2.998608061723204,0.142836737608913,1.0,4.0,1.1639709728883452,0.0179908059729007,13,1.1937170308967595,0.0,199.90829964427851,36.97802303094723,506.9,114.819117069011,1273.92,626,1,2011-08-31
3,979.365,767.0925,112.3040811126536,50.5,767.0925,25.666666666666668,5.536685923508188,5.536685923508188,0.0,2.0,4.0,0.8342597051718575,0.0,9,1.9150852081072365,954.5163728559086,639.9551971492483,277.6428349255862,1958.73,449.2163244506144,3068.37,443,1,2011-08-31
3,249.73,257.97333333333336,29.75877317847508,15.444444444444445,257.97333333333336,9.25,3.4369335817579554,3.4369335817579554,0.3332963004110654,4.0,9.0,0.9795882657546868,0.0211797883124103,13,1.290727723795741,180.5934278981381,252.7086297992215,103.0082549470753,998.92,267.8289586062757,2321.76,601,1,2011-08-31
5,1394.58,491.84375,51.51050684017997,20.153846153846157,431.4538461538461,10.083333333333334,3.754907984569132,3.4962699139695306,0.0769171602184447,1.0,8.0,0.976794845077247,0.0021621374745311,12,1.0632797509371623,0.0,482.1291747458054,168.38589585026037,1394.58,512.3242374517446,3934.75,331,1,2011-08-31
3,0.0,360.54,49.98940534073219,20.33333333333333,295.58,50.5,3.832694550908182,3.5509335647350797,0.0,0.0,1.0,0.3400670802709081,0.0,35,0.0,0.0,0.0,0.0,0.0,60.66638216157454,360.54,136,1,2011-08-31
4,99.6,236.76,16.906887864021652,6.0,275.72799999999995,20.75,1.7491672564200669,1.7592618195331735,0.1999600079984003,1.0,4.0,0.8185751872381335,0.0217138161606141,29,0.3155093765838824,0.0,240.4168180473238,3.218875824868201,99.6,58.16581592864386,947.04,112,1,2011-08-31
5,436.108,360.935,13.156217993936265,5.115384615384615,305.03346153846155,5.56,2.5557671555208663,2.406918973744216,0.2307603553709472,5.0,16.0,0.8702450947330522,0.0367478807130365,6,1.132755897876349,417.43991510156286,271.3513916922729,79.42404204434382,2180.54,227.33429904676836,5774.96,409,1,2011-08-31
4,199.035,200.2875,28.332824836459206,12.125,242.8375,18.0,2.280452895448007,2.172610362436705,0.3749531308586427,2.0,4.0,0.8729060067630255,0.0259957399438911,22,1.490619734132185,287.0641399583027,235.43575463028836,52.73421788732912,398.07,117.09915563324503,801.15,636,1,2011-08-31
3,75.11250000000001,75.11250000000001,17.747124068732937,7.75,111.3675,18.0,1.4993129215510652,2.0576102111967223,0.4999375078115236,4.0,4.0,1.417545259767117,0.0329096280958724,21,3.0,152.38416526988624,152.38416526988624,36.22602019775681,300.45000000000005,36.22602019775681,300.45000000000005,511,1,2011-08-31
3,333.44,317.71000000000004,72.40593978727043,28.33333333333333,372.1266666666667,46.5,4.156417680897473,4.77061184281128,0.0,1.0,2.0,0.2567829070911122,0.0,5,1.5742658399169052,0.0,22.24557933612875,55.86898474326163,333.44,125.40764410286477,635.4200000000001,631,1,2011-08-31
4,352.65000000000003,421.61800000000005,33.24159931107024,14.5,459.3066666666667,20.2,2.927176930795788,3.3834438435294234,0.0,2.0,5.0,0.521217842395149,0.0064109545717663,16,1.0037047754128146,383.3225860812275,246.95504574719664,60.35774839354325,705.3000000000001,158.44575905000417,2108.09,582,1,2011-08-31
4,337.24,212.93,29.901917773041852,13.4,189.58,31.0,3.5325157560956986,2.9840319326808444,0.1999600079984003,1.0,2.0,0.8363772602826766,0.0156068567369987,15,2.3757103273376226,0.0,175.80088793859943,61.3757292702338,337.24,74.62740540431794,425.86,180,0,2011-08-31
2,301.7,306.03,47.35323573184122,15.5,306.03,27.0,3.874031492126968,3.874031492126968,0.0,1.0,2.0,0.0200095569568948,0.0,13,1.4787765905303405,0.0,6.123544725075499,40.65134998026963,301.7,94.70647146368243,612.06,40,0,2011-08-31
2,0.0,0.0,30.28998343875133,15.333333333333334,262.19,14.5,0.0,3.0826043610552105,0.0,0.0,0.0,0.3678135440944843,0.0,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,0,2011-08-31
2,0.0,0.0,85.34640169685814,38.0,546.8249999999999,24.0,0.0,4.527223835467485,0.0,0.0,0.0,1.0140448090227585,0.0,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,0,2011-08-31
4,74.4,126.48666666666666,33.45699533779147,12.6,189.906,17.5,3.276519042206447,3.5055685026562147,0.0,1.0,3.0,0.6093335140838642,0.0067649998237689,27,0.5882042903072788,0.0,69.27027164183299,29.68086290872776,74.4,81.79546731784598,379.46,554,0,2011-08-31
2,0.0,632.1800000000001,59.40877147938944,20.0,632.1800000000001,53.0,2.85673475217826,2.85673475217826,0.0,0.0,2.0,0.3264734740410253,0.0,34,0.0,0.0,206.39032729272947,0.0,0.0,118.81754295877889,1264.36,495,0,2011-08-31
4,424.165,415.5016666666667,46.37674718557184,20.545454545454547,393.10090909090906,13.1,4.137039412333071,3.6182029670216656,0.181801654395055,4.0,6.0,0.630312131486796,0.0149787556252253,7,2.0417005948632374,129.4949691429491,284.74368912526694,227.83154142382136,1696.66,317.6576067757344,2493.01,523,1,2011-08-31
5,241.88333333333333,532.5083333333333,31.31661725380502,9.0,804.5355555555556,16.875,2.332250569095159,2.8598595501580872,0.2221975336073769,3.0,6.0,1.135276900746648,0.0066085946580565,6,0.6813508395799752,253.5417339085093,476.2384572634455,24.071573953969324,725.65,115.57296411714188,3195.05,579,1,2011-08-31
2,0.0,307.5,26.610171899670824,17.0,311.58000000000004,49.0,4.498875281179704,3.849117704577055,0.0,0.0,1.0,0.0185184312730309,0.0,68,0.0,0.0,0.0,0.0,0.0,26.468058288453083,307.5,117,0,2011-08-31
5,195.15,224.5425,22.257623650285908,10.166666666666666,226.71166666666667,26.6,2.0827260168066526,2.288237416071612,0.166638893517747,1.0,4.0,0.6531114476355979,0.0103070538448063,0,0.6518253782691472,0.0,188.7491273931264,19.27124825320719,195.15,85.83515805671627,898.1700000000001,633,0,2011-08-31
